Entity,Code,Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinovac,Sinopharm/Beijing,CanSino,Novavax,Covaxin,Medicago,Sanofi/GSK,SKYCovione,Valneva
Chile,CHL,2021-07-09,5436062,0,421240,0,0,17870486,0,0,0,0,0,0,0,0
Chile,CHL,2021-07-10,5461145,0,422262,0,0,17886277,0,0,0,0,0,0,0,0
Chile,CHL,2021-07-11,5464405,0,422342,0,0,17887887,0,0,0,0,0,0,0,0
Chile,CHL,2021-07-12,5551421,0,425011,0,0,17974147,0,0,0,0,0,0,0,0
Chile,CHL,2021-07-13,5654949,0,426862,0,0,18050230,0,0,0,0,0,0,0,0
Chile,CHL,2021-07-14,5729849,0,428413,0,0,18134097,0,0,0,0,0,0,0,0
Chile,CHL,2021-07-15,5796903,0,431633,0,0,18226047,0,0,0,0,0,0,0,0
Chile,CHL,2021-07-16,5799362,0,431743,0,0,18228229,0,0,0,0,0,0,0,0
Chile,CHL,2021-07-17,5808613,0,432066,0,0,18242116,0,0,0,0,0,0,0,0
Chile,CHL,2021-07-18,5809486,0,432066,0,0,18243380,0,0,0,0,0,0,0,0
Chile,CHL,2021-07-19,5868557,0,433966,0,0,18303311,0,0,0,0,0,0,0,0
Chile,CHL,2021-07-20,5948478,0,435934,0,0,18354347,0,0,0,0,0,0,0,0
Chile,CHL,2021-07-21,6008618,0,438385,0,0,18395332,0,0,0,0,0,0,0,0
Chile,CHL,2021-07-22,6053863,0,440926,0,0,18424455,0,0,0,0,0,0,0,0
Chile,CHL,2021-07-23,6142941,0,444922,0,0,18446354,0,0,0,0,0,0,0,0
Chile,CHL,2021-07-24,6158008,0,446193,0,0,18463225,0,0,0,0,0,0,0,0
Chile,CHL,2021-07-25,6159250,0,446226,0,0,18464877,0,0,0,0,0,0,0,0
Chile,CHL,2021-07-26,6198049,0,449525,0,0,18478702,0,0,0,0,0,0,0,0
Chile,CHL,2021-07-27,6235341,0,452486,0,0,18488831,0,0,0,0,0,0,0,0
Chile,CHL,2021-07-28,6261228,0,454450,0,0,18495958,0,0,0,0,0,0,0,0
Chile,CHL,2021-07-29,6343665,0,456097,0,0,18501855,0,0,0,0,0,0,0,0
Chile,CHL,2021-07-30,6414448,0,457731,0,0,18506170,0,0,0,0,0,0,0,0
Chile,CHL,2021-07-31,6423877,0,458080,0,0,18507611,0,0,0,0,0,0,0,0
Chile,CHL,2021-08-01,6424284,0,458081,0,0,18507677,0,0,0,0,0,0,0,0
Chile,CHL,2021-08-02,6430264,0,459914,0,0,18623202,0,0,0,0,0,0,0,0
Chile,CHL,2021-08-03,6436438,0,462069,0,0,18753156,0,0,0,0,0,0,0,0
Chile,CHL,2021-08-04,6494778,0,463893,0,0,18757597,0,0,0,0,0,0,0,0
Chile,CHL,2021-08-05,6536698,0,465290,0,0,18760471,0,0,0,0,0,0,0,0
Chile,CHL,2021-08-06,6567588,0,466553,0,0,18762898,0,0,0,0,0,0,0,0
Chile,CHL,2021-08-07,6568486,0,466571,0,0,18763138,0,0,0,0,0,0,0,0
Chile,CHL,2021-08-08,6568499,0,466572,0,0,18763206,0,0,0,0,0,0,0,0
Chile,CHL,2021-08-09,6576073,0,467363,0,0,18853022,0,0,0,0,0,0,0,0
Chile,CHL,2021-08-10,6583975,0,468078,0,0,18931993,0,0,0,0,0,0,0,0
Chile,CHL,2021-08-11,6698655,0,469968,0,0,18936186,0,0,0,0,0,0,0,0
Chile,CHL,2021-08-12,6773482,0,471477,0,0,18941566,0,0,0,0,0,0,0,0
Chile,CHL,2021-08-13,6820355,0,472288,0,0,18945096,0,0,0,0,0,0,0,0
Chile,CHL,2021-08-14,6821301,0,472312,0,0,18945417,0,0,0,0,0,0,0,0
Chile,CHL,2021-08-15,6821386,0,472315,0,0,18945759,0,0,0,0,0,0,0,0
Chile,CHL,2021-08-16,6825894,0,473267,0,0,19000926,0,0,0,0,0,0,0,0
Chile,CHL,2021-08-17,6830595,0,474263,0,0,19053359,0,0,0,0,0,0,0,0
Chile,CHL,2021-08-18,6904444,0,475501,0,0,19057336,0,0,0,0,0,0,0,0
Chile,CHL,2021-08-19,6961439,0,476446,0,0,19060269,0,0,0,0,0,0,0,0
Chile,CHL,2021-08-20,7013636,0,477400,0,0,19063095,0,0,0,0,0,0,0,0
Chile,CHL,2021-08-21,7015069,0,477424,0,0,19063636,0,0,0,0,0,0,0,0
Chile,CHL,2021-08-22,7015210,0,477428,0,0,19063766,0,0,0,0,0,0,0,0
Chile,CHL,2021-08-23,7019383,0,480737,0,0,19106190,0,0,0,0,0,0,0,0
Chile,CHL,2021-08-24,7022720,0,483363,0,0,19140442,0,0,0,0,0,0,0,0
Chile,CHL,2021-08-25,7027402,0,485379,0,0,19161894,0,0,0,0,0,0,0,0
Chile,CHL,2021-08-26,7106086,0,485821,0,0,19164080,0,0,0,0,0,0,0,0
Chile,CHL,2021-08-27,7157679,0,486235,0,0,19166159,0,0,0,0,0,0,0,0
Chile,CHL,2021-08-28,7158742,0,486262,0,0,19166435,0,0,0,0,0,0,0,0
Chile,CHL,2021-08-29,7158846,0,486268,0,0,19166576,0,0,0,0,0,0,0,0
Chile,CHL,2021-08-30,7161410,0,488789,0,0,19256698,0,0,0,0,0,0,0,0
Chile,CHL,2021-08-31,7163517,0,491448,0,0,19359899,0,0,0,0,0,0,0,0
Chile,CHL,2021-09-01,7192908,0,491880,0,0,19364776,0,0,0,0,0,0,0,0
Chile,CHL,2021-09-02,7214136,0,492198,0,0,19368065,0,0,0,0,0,0,0,0
Chile,CHL,2021-09-03,7229024,0,492481,0,0,19370649,0,0,0,0,0,0,0,0
Chile,CHL,2021-09-04,7229276,0,492513,0,0,19371030,0,0,0,0,0,0,0,0
Chile,CHL,2021-09-05,7229300,0,492513,0,0,19371062,0,0,0,0,0,0,0,0
Chile,CHL,2021-09-06,7230458,0,494268,0,0,19442244,0,0,0,0,0,0,0,0
Chile,CHL,2021-09-07,7231730,0,495828,0,0,19515821,0,0,0,0,0,0,0,0
Chile,CHL,2021-09-08,7244367,0,496045,0,0,19519361,0,0,0,0,0,0,0,0
Chile,CHL,2021-09-09,7252976,0,496224,0,0,19522690,0,0,0,0,0,0,0,0
Chile,CHL,2021-09-10,7260275,0,496397,0,0,19525115,0,0,0,0,0,0,0,0
Chile,CHL,2021-09-11,7260446,0,496416,0,0,19525517,0,0,0,0,0,0,0,0
Chile,CHL,2021-09-12,7260462,0,496420,0,0,19525547,0,0,0,0,0,0,0,0
Chile,CHL,2021-09-13,7264898,0,497461,0,0,19624235,0,0,0,0,0,0,0,0
Chile,CHL,2021-09-14,7269407,0,498331,0,0,19709485,0,0,0,0,0,0,0,0
Chile,CHL,2021-09-15,7274661,0,498858,0,0,19774097,0,0,0,0,0,0,0,0
Chile,CHL,2021-09-16,7277822,0,499172,0,0,19805618,0,0,0,0,0,0,0,0
Chile,CHL,2021-09-17,7277854,0,499172,0,0,19805715,0,0,0,0,0,0,0,0
Chile,CHL,2021-09-18,7277854,0,499173,0,0,19805725,0,0,0,0,0,0,0,0
Chile,CHL,2021-09-19,7277854,0,499173,0,0,19805727,0,0,0,0,0,0,0,0
Chile,CHL,2021-09-20,7281263,0,500764,0,0,19889029,0,0,0,0,0,0,0,0
Chile,CHL,2021-09-21,7284638,0,502424,0,0,19969161,0,0,0,0,0,0,0,0
Chile,CHL,2021-09-22,7288048,0,503623,0,0,20055761,0,0,0,0,0,0,0,0
Chile,CHL,2021-09-23,7291512,0,504352,0,0,20113739,0,0,0,0,0,0,0,0
Chile,CHL,2021-09-24,7295114,0,504939,0,0,20190519,0,0,0,0,0,0,0,0
Chile,CHL,2021-09-25,7295245,0,504944,0,0,20191436,0,0,0,0,0,0,0,0
Chile,CHL,2021-09-26,7295253,0,504945,0,0,20191654,0,0,0,0,0,0,0,0
Chile,CHL,2021-09-27,7298195,0,506376,0,0,20303573,0,0,0,0,0,0,0,0
Chile,CHL,2021-09-28,7301620,0,508091,0,0,20439157,0,0,0,0,0,0,0,0
Chile,CHL,2021-09-29,7305127,0,509174,0,0,20569298,0,0,0,0,0,0,0,0
Chile,CHL,2021-09-30,7308292,0,510042,0,0,20689120,0,0,0,0,0,0,0,0
Chile,CHL,2021-10-01,7311158,0,510786,0,0,20797840,0,0,0,0,0,0,0,0
Chile,CHL,2021-10-02,7311462,0,510823,0,0,20803754,0,0,0,0,0,0,0,0
Chile,CHL,2021-10-03,7311637,0,510831,0,0,20804047,0,0,0,0,0,0,0,0
Chile,CHL,2021-10-04,7317698,0,512427,0,0,20895449,0,0,0,0,0,0,0,0
Chile,CHL,2021-10-05,7323371,0,513793,0,0,20981041,0,0,0,0,0,0,0,0
Chile,CHL,2021-10-06,7328821,0,514502,0,0,21051697,0,0,0,0,0,0,0,0
Chile,CHL,2021-10-07,7334141,0,515099,0,0,21115572,0,0,0,0,0,0,0,0
Chile,CHL,2021-10-08,7339310,0,515691,0,0,21170086,0,0,0,0,0,0,0,0
Chile,CHL,2021-10-09,7339577,0,515717,0,0,21172058,0,0,0,0,0,0,0,0
Chile,CHL,2021-10-10,7339617,0,515719,0,0,21172145,0,0,0,0,0,0,0,0
Chile,CHL,2021-10-11,7339667,0,515723,0,0,21172900,0,0,0,0,0,0,0,0
Chile,CHL,2021-10-12,7344616,0,517041,0,0,21289935,0,0,0,0,0,0,0,0
Chile,CHL,2021-10-13,7349097,0,517956,0,0,21395922,0,0,0,0,0,0,0,0
Chile,CHL,2021-10-14,7353166,0,518696,0,0,21473183,0,0,0,0,0,0,0,0
Chile,CHL,2021-10-15,7357100,0,519176,0,0,21526889,0,0,0,0,0,0,0,0
Chile,CHL,2021-10-16,7357327,0,519220,0,0,21528874,0,0,0,0,0,0,0,0
Chile,CHL,2021-10-17,7357366,0,519222,0,0,21528975,0,0,0,0,0,0,0,0
Chile,CHL,2021-10-18,7361744,0,520175,0,0,21610301,0,0,0,0,0,0,0,0
Chile,CHL,2021-10-19,7366033,0,521233,0,0,21704666,0,0,0,0,0,0,0,0
Chile,CHL,2021-10-20,7370008,0,522026,0,0,21801042,0,0,0,0,0,0,0,0
Chile,CHL,2021-10-21,7373956,0,522846,0,0,21880901,0,0,0,0,0,0,0,0
Chile,CHL,2021-10-22,7377718,0,523534,0,0,21961660,0,0,0,0,0,0,0,0
Chile,CHL,2021-10-23,7377945,0,523557,0,0,21964050,0,0,0,0,0,0,0,0
Chile,CHL,2021-10-24,7377968,0,523560,0,0,21964216,0,0,0,0,0,0,0,0
Chile,CHL,2021-10-25,7382332,0,524675,0,0,22072197,0,0,0,0,0,0,0,0
Chile,CHL,2021-10-26,7386471,0,525854,0,0,22193843,0,0,0,0,0,0,0,0
Chile,CHL,2021-10-27,7390587,0,526918,0,0,22322043,0,0,0,0,0,0,0,0
Chile,CHL,2021-10-28,7395057,0,527993,0,0,22447143,0,0,0,0,0,0,0,0
Chile,CHL,2021-10-29,7399240,0,528867,0,0,22558125,0,0,0,0,0,0,0,0
Chile,CHL,2021-10-30,7399686,0,528922,0,0,22564287,0,0,0,0,0,0,0,0
Chile,CHL,2021-10-31,7399752,0,528929,0,0,22564734,0,0,0,0,0,0,0,0
Chile,CHL,2021-11-01,7399850,0,528936,0,0,22565353,0,0,0,0,0,0,0,0
Chile,CHL,2021-11-02,7407309,0,530277,0,0,22676518,0,0,0,0,0,0,0,0
Chile,CHL,2021-11-03,7414292,0,531209,0,0,22783544,0,0,0,0,0,0,0,0
Chile,CHL,2021-11-04,7420706,0,531991,0,0,22882903,0,0,0,0,0,0,0,0
Chile,CHL,2021-11-05,7427545,0,532575,0,0,22969878,0,0,0,0,0,0,0,0
Chile,CHL,2021-11-06,7428169,0,532625,0,0,22976263,0,0,0,0,0,0,0,0
Chile,CHL,2021-11-07,7428247,0,532637,0,0,22976591,0,0,0,0,0,0,0,0
Chile,CHL,2021-11-08,7434266,0,533151,0,0,23036570,0,0,0,0,0,0,0,0
Chile,CHL,2021-11-09,7441112,0,533706,0,0,23110503,0,0,0,0,0,0,0,0
Chile,CHL,2021-11-10,7447329,0,534191,0,0,23180945,0,0,0,0,0,0,0,0
Chile,CHL,2021-11-11,7453433,0,534616,0,0,23247052,0,0,0,0,0,0,0,0
Chile,CHL,2021-11-12,7459542,0,535015,0,0,23306400,0,0,0,0,0,0,0,0
Chile,CHL,2021-11-13,7460433,0,535071,0,0,23312153,0,0,0,0,0,0,0,0
Chile,CHL,2021-11-14,7460538,0,535074,0,0,23312506,0,0,0,0,0,0,0,0
Chile,CHL,2021-11-15,7468268,0,535878,0,0,23370294,0,0,0,0,0,0,0,0
Chile,CHL,2021-11-16,7475367,0,536674,0,0,23427205,0,0,0,0,0,0,0,0
Chile,CHL,2021-11-17,7481687,0,537276,0,0,23478608,0,0,0,0,0,0,0,0
Chile,CHL,2021-11-18,7487654,0,537818,0,0,23523871,0,0,0,0,0,0,0,0
Chile,CHL,2021-11-19,7493612,0,538262,0,0,23562101,0,0,0,0,0,0,0,0
Chile,CHL,2021-11-20,7494347,0,538302,0,0,23565093,0,0,0,0,0,0,0,0
Chile,CHL,2021-11-21,7494443,0,538306,0,0,23565265,0,0,0,0,0,0,0,0
Chile,CHL,2021-11-22,7501170,0,538910,0,0,23602715,0,0,0,0,0,0,0,0
Chile,CHL,2021-11-23,7507451,0,539529,0,0,23642381,0,0,0,0,0,0,0,0
Chile,CHL,2021-11-24,7513450,0,540081,0,0,23679219,0,0,0,0,0,0,0,0
Chile,CHL,2021-11-25,7519352,0,540601,0,0,23714211,0,0,0,0,0,0,0,0
Chile,CHL,2021-11-26,7525097,0,540978,0,0,23746408,0,0,0,0,0,0,0,0
Chile,CHL,2021-11-27,7526100,0,541041,0,0,23750201,0,0,0,0,0,0,0,0
Chile,CHL,2021-11-28,7526242,0,541048,0,0,23750583,0,0,0,0,0,0,0,0
Chile,CHL,2021-11-29,7531924,0,541427,0,0,23776787,0,0,0,0,0,0,0,0
Chile,CHL,2021-11-30,7538676,0,541906,0,0,23809080,0,0,0,0,0,0,0,0
Chile,CHL,2021-12-01,7544858,0,542239,0,0,23837492,0,0,0,0,0,0,0,0
Chile,CHL,2021-12-02,7550836,0,542604,0,0,23864057,0,0,0,0,0,0,0,0
Chile,CHL,2021-12-03,7556436,0,542884,0,0,23888849,0,0,0,0,0,0,0,0
Chile,CHL,2021-12-04,7557303,0,542923,0,0,23891803,0,0,0,0,0,0,0,0
Chile,CHL,2021-12-05,7557456,0,542928,0,0,23892095,0,0,0,0,0,0,0,0
Chile,CHL,2021-12-06,7563904,0,543295,0,0,23924420,0,0,0,0,0,0,0,0
Chile,CHL,2021-12-07,7570068,0,543565,0,0,23957201,0,0,0,0,0,0,0,0
Chile,CHL,2021-12-08,7570219,0,543568,0,0,23957641,0,0,0,0,0,0,0,0
Chile,CHL,2021-12-09,7576709,0,543809,0,0,24014516,0,0,0,0,0,0,0,0
Chile,CHL,2021-12-10,7582195,0,543979,0,0,24065931,0,0,0,0,0,0,0,0
Chile,CHL,2021-12-11,7583113,0,544007,0,0,24071657,0,0,0,0,0,0,0,0
Chile,CHL,2021-12-12,7583299,0,544014,0,0,24072149,0,0,0,0,0,0,0,0
Chile,CHL,2021-12-13,7590272,0,544281,0,0,24121133,0,0,0,0,0,0,0,0
Chile,CHL,2021-12-14,7596713,0,544513,0,0,24166078,0,0,0,0,0,0,0,0
Chile,CHL,2021-12-15,7602621,0,544706,0,0,24206319,0,0,0,0,0,0,0,0
Chile,CHL,2021-12-16,7608077,0,544891,0,0,24242425,0,0,0,0,0,0,0,0
Chile,CHL,2021-12-17,7612882,0,545030,0,0,24273518,0,0,0,0,0,0,0,0
Chile,CHL,2021-12-18,7613586,0,545049,0,0,24277411,0,0,0,0,0,0,0,0
Chile,CHL,2021-12-19,7613680,0,545056,0,0,24277688,0,0,0,0,0,0,0,0
Chile,CHL,2021-12-20,7619098,0,545275,0,0,24307296,0,0,0,0,0,0,0,0
Chile,CHL,2021-12-21,7624385,0,545444,0,0,24334210,0,0,0,0,0,0,0,0
Chile,CHL,2021-12-22,7629120,0,545572,0,0,24356376,0,0,0,0,0,0,0,0
Chile,CHL,2021-12-23,7633111,0,545652,0,0,24372396,0,0,0,0,0,0,0,0
Chile,CHL,2021-12-24,7634194,0,545673,0,0,24375608,0,0,0,0,0,0,0,0
Chile,CHL,2021-12-25,7634195,0,545673,0,0,24375609,0,0,0,0,0,0,0,0
Chile,CHL,2021-12-26,7634267,0,545674,0,0,24375760,0,0,0,0,0,0,0,0
Chile,CHL,2021-12-27,7640595,0,545856,0,0,24403612,0,0,0,0,0,0,0,0
Chile,CHL,2021-12-28,7646777,0,546009,0,0,24434666,0,0,0,0,0,0,0,0
Chile,CHL,2021-12-29,7652763,0,546137,0,0,24464404,0,0,0,0,0,0,0,0
Chile,CHL,2021-12-30,7658615,0,546238,0,0,24490397,0,0,0,0,0,0,0,0
Chile,CHL,2021-12-31,7660200,0,546256,0,0,24495702,0,0,0,0,0,0,0,0
Chile,CHL,2022-01-01,7660204,0,546256,0,0,24495711,0,0,0,0,0,0,0,0
Chile,CHL,2022-01-02,7660260,0,546256,0,0,24495752,0,0,0,0,0,0,0,0
Chile,CHL,2022-01-03,7667225,0,546376,0,0,24525132,0,0,0,0,0,0,0,0
Chile,CHL,2022-01-04,7674306,0,546480,0,0,24556444,0,0,0,0,0,0,0,0
Chile,CHL,2022-01-05,7680145,0,546627,0,0,24582141,0,0,0,0,0,0,0,0
Chile,CHL,2022-01-06,7686308,0,546776,0,0,24620965,0,0,0,0,0,0,0,0
Chile,CHL,2022-01-07,7692275,0,546891,0,0,24660864,0,0,0,0,0,0,0,0
Chile,CHL,2022-01-08,7692953,0,546903,0,0,24664068,0,0,0,0,0,0,0,0
Chile,CHL,2022-01-09,7693086,0,546906,0,0,24664359,0,0,0,0,0,0,0,0
Chile,CHL,2022-01-10,7700140,0,547086,0,0,24706917,0,0,0,0,0,0,0,0
Chile,CHL,2022-01-11,7706367,0,547247,0,0,24744904,0,0,0,0,0,0,0,0
Chile,CHL,2022-01-12,7712092,0,547365,0,0,24778004,0,0,0,0,0,0,0,0
Chile,CHL,2022-01-13,7717258,0,547471,0,0,24809173,0,0,0,0,0,0,0,0
Chile,CHL,2022-01-14,7722508,0,547556,0,0,24838508,0,0,0,0,0,0,0,0
Chile,CHL,2022-01-15,7723204,0,547563,0,0,24841336,0,0,0,0,0,0,0,0
Chile,CHL,2022-01-16,7723284,0,547563,0,0,24841456,0,0,0,0,0,0,0,0
Chile,CHL,2022-01-17,7729589,0,547720,0,0,24874522,0,0,0,0,0,0,0,0
Chile,CHL,2022-01-18,7734646,0,547824,0,0,24901146,0,0,0,0,0,0,0,0
Chile,CHL,2022-01-19,7740257,0,547955,0,0,24929173,0,0,0,0,0,0,0,0
Chile,CHL,2022-01-20,7745027,0,548027,0,0,24951479,0,0,0,0,0,0,0,0
Chile,CHL,2022-01-21,7749063,0,548094,0,0,24969747,0,0,0,0,0,0,0,0
Chile,CHL,2022-01-22,7749608,0,548096,0,0,24971431,0,0,0,0,0,0,0,0
Chile,CHL,2022-01-23,7749693,0,548097,0,0,24971520,0,0,0,0,0,0,0,0
Chile,CHL,2022-01-24,7755302,0,548218,0,0,24996132,0,0,0,0,0,0,0,0
Chile,CHL,2022-01-25,7760285,0,548296,0,0,25019921,0,0,0,0,0,0,0,0
Chile,CHL,2022-01-26,7764864,0,548369,0,0,25041255,0,0,0,0,0,0,0,0
Chile,CHL,2022-01-27,7769264,0,548442,0,0,25060752,0,0,0,0,0,0,0,0
Chile,CHL,2022-01-28,7773014,0,548487,0,0,25076910,0,0,0,0,0,0,0,0
Chile,CHL,2022-01-29,7773528,0,548489,0,0,25078433,0,0,0,0,0,0,0,0
Chile,CHL,2022-01-30,7773605,0,548489,0,0,25078513,0,0,0,0,0,0,0,0
Chile,CHL,2022-01-31,7779026,0,548543,0,0,25101317,0,0,0,0,0,0,0,0
Chile,CHL,2022-02-01,7783968,0,548544,0,0,25122112,0,0,0,0,0,0,0,0
Chile,CHL,2022-02-02,7788948,0,548544,0,0,25141574,0,0,0,0,0,0,0,0
Chile,CHL,2022-02-03,7793649,0,548544,0,0,25159605,0,0,0,0,0,0,0,0
Chile,CHL,2022-02-04,7798271,0,548545,0,0,25176993,0,0,0,0,0,0,0,0
Chile,CHL,2022-02-05,7798752,0,548545,0,0,25178279,0,0,0,0,0,0,0,0
Chile,CHL,2022-02-06,7798839,0,548545,0,0,25178377,0,0,0,0,0,0,0,0
Chile,CHL,2022-02-07,7804464,0,548559,0,0,25199226,0,0,0,0,0,0,0,0
Chile,CHL,2022-02-08,7809422,0,548599,0,0,25219450,0,0,0,0,0,0,0,0
Chile,CHL,2022-02-09,7814099,0,548659,0,0,25237087,0,0,0,0,0,0,0,0
Chile,CHL,2022-02-10,7818297,0,548697,0,0,25253795,0,0,0,0,0,0,0,0
Chile,CHL,2022-02-11,7822208,0,548728,0,0,25268615,0,0,0,0,0,0,0,0
Chile,CHL,2022-02-12,7822678,0,548729,0,0,25269813,0,0,0,0,0,0,0,0
Chile,CHL,2022-02-13,7822768,0,548729,0,0,25269943,0,0,0,0,0,0,0,0
Chile,CHL,2022-02-14,7826930,0,548774,0,0,25285602,0,0,0,0,0,0,0,0
Chile,CHL,2022-02-15,7830871,0,548821,0,0,25300755,0,0,0,0,0,0,0,0
Chile,CHL,2022-02-16,7834787,0,548869,0,0,25316516,0,0,0,0,0,0,0,0
Chile,CHL,2022-02-17,7838670,0,548902,0,0,25331814,0,0,0,0,0,0,0,0
Chile,CHL,2022-02-18,7842593,0,548927,0,0,25346669,0,0,0,0,0,0,0,0
Chile,CHL,2022-02-19,7842954,0,548928,0,0,25347791,0,0,0,0,0,0,0,0
Chile,CHL,2022-02-20,7842987,0,548928,0,0,25347853,0,0,0,0,0,0,0,0
Chile,CHL,2022-02-21,7847725,0,548993,0,0,25366973,0,0,0,0,0,0,0,0
Chile,CHL,2022-02-22,7852158,0,549039,0,0,25385773,0,0,0,0,0,0,0,0
Chile,CHL,2022-02-23,7856121,0,549069,0,0,25403182,0,0,0,0,0,0,0,0
Chile,CHL,2022-02-24,7859797,0,549104,0,0,25421295,0,0,0,0,0,0,0,0
Chile,CHL,2022-02-25,7863239,0,549120,0,0,25439386,0,0,0,0,0,0,0,0
Chile,CHL,2022-02-26,7863627,0,549120,0,0,25441026,0,0,0,0,0,0,0,0
Chile,CHL,2022-02-27,7863668,0,549120,0,0,25441141,0,0,0,0,0,0,0,0
Chile,CHL,2022-02-28,7868312,0,549155,0,0,25463709,0,0,0,0,0,0,0,0
Chile,CHL,2022-03-01,7872338,0,549188,0,0,25482135,0,0,0,0,0,0,0,0
Chile,CHL,2022-03-02,7875821,0,549203,0,0,25493503,0,0,0,0,0,0,0,0
Chile,CHL,2022-03-03,7879083,0,549215,0,0,25503729,0,0,0,0,0,0,0,0
Chile,CHL,2022-03-04,7882124,0,549226,0,0,25516748,0,0,0,0,0,0,0,0
Chile,CHL,2022-03-05,7882435,0,549227,0,0,25518070,0,0,0,0,0,0,0,0
Chile,CHL,2022-03-06,7882481,0,549227,0,0,25518130,0,0,0,0,0,0,0,0
Chile,CHL,2022-03-07,7886036,0,549243,0,0,25526551,0,0,0,0,0,0,0,0
Chile,CHL,2022-03-08,7888776,0,549259,0,0,25533587,0,0,0,0,0,0,0,0
Chile,CHL,2022-03-09,7891416,0,549279,0,0,25540358,0,0,0,0,0,0,0,0
Chile,CHL,2022-03-10,7893765,0,549292,0,0,25546704,0,0,0,0,0,0,0,0
Chile,CHL,2022-03-11,7896226,0,549299,0,0,25556198,0,0,0,0,0,0,0,0
Chile,CHL,2022-03-12,7896544,0,549299,0,0,25557354,0,0,0,0,0,0,0,0
Chile,CHL,2022-03-13,7896584,0,549299,0,0,25557405,0,0,0,0,0,0,0,0
Chile,CHL,2022-03-14,7899410,0,549321,0,0,25563903,0,0,0,0,0,0,0,0
Chile,CHL,2022-03-15,7902012,0,549345,0,0,25569696,0,0,0,0,0,0,0,0
Chile,CHL,2022-03-16,7904225,0,549356,0,0,25575137,0,0,0,0,0,0,0,0
Chile,CHL,2022-03-17,7906397,0,549368,0,0,25580287,0,0,0,0,0,0,0,0
Chile,CHL,2022-03-18,7908634,0,549377,0,0,25587624,0,0,0,0,0,0,0,0
Chile,CHL,2022-03-19,7908909,0,549377,0,0,25588488,0,0,0,0,0,0,0,0
Chile,CHL,2022-03-20,7908940,0,549377,0,0,25588525,0,0,0,0,0,0,0,0
Chile,CHL,2022-03-21,7911459,0,549395,0,0,25594517,0,0,0,0,0,0,0,0
Chile,CHL,2022-03-22,7913718,0,549428,0,0,25600318,0,0,0,0,0,0,0,0
Chile,CHL,2022-03-23,7915904,0,549442,0,0,25605917,0,0,0,0,0,0,0,0
Chile,CHL,2022-03-24,7917785,0,549450,0,0,25611258,0,0,0,0,0,0,0,0
Chile,CHL,2022-03-25,7919832,0,549452,0,0,25619296,0,0,0,0,0,0,0,0
Chile,CHL,2022-03-26,7920117,0,549452,0,0,25620377,0,0,0,0,0,0,0,0
Chile,CHL,2022-03-27,7920158,0,549452,0,0,25620432,0,0,0,0,0,0,0,0
Chile,CHL,2022-03-28,7922838,0,549468,0,0,25627060,0,0,0,0,0,0,0,0
Chile,CHL,2022-03-29,7925057,0,549480,0,0,25632581,0,0,0,0,0,0,0,0
Chile,CHL,2022-03-30,7927109,0,549487,0,0,25637919,0,0,0,0,0,0,0,0
Chile,CHL,2022-03-31,7928852,0,549495,0,0,25642503,0,0,0,0,0,0,0,0
Chile,CHL,2022-04-01,7930826,0,549500,0,0,25648980,0,0,0,0,0,0,0,0
Chile,CHL,2022-04-02,7931040,0,549500,0,0,25649728,0,0,0,0,0,0,0,0
Chile,CHL,2022-04-03,7931055,0,549500,0,0,25649749,0,0,0,0,0,0,0,0
Chile,CHL,2022-04-04,7933334,0,549508,0,0,25654712,0,0,0,0,0,0,0,0
Chile,CHL,2022-04-05,7935256,0,549526,0,0,25659049,0,0,0,0,0,0,0,0
Chile,CHL,2022-04-06,7937065,0,549528,0,0,25662957,0,0,0,0,0,0,0,0
Chile,CHL,2022-04-07,7938662,0,549546,0,0,25666591,0,0,0,0,0,0,0,0
Chile,CHL,2022-04-08,7940271,0,549548,0,0,25671674,0,0,0,0,0,0,0,0
Chile,CHL,2022-04-09,7940560,0,549548,0,0,25672507,0,0,0,0,0,0,0,0
Chile,CHL,2022-04-10,7940583,0,549548,0,0,25672529,0,0,0,0,0,0,0,0
Chile,CHL,2022-04-11,7942371,0,549564,0,0,25676436,0,0,0,0,0,0,0,0
Chile,CHL,2022-04-12,7943782,0,549574,0,0,25679669,0,0,0,0,0,0,0,0
Chile,CHL,2022-04-13,7945044,0,549585,0,0,25682893,0,0,0,0,0,0,0,0
Chile,CHL,2022-04-14,7946452,0,549590,0,0,25686660,0,0,0,0,0,0,0,0
Chile,CHL,2022-04-15,7946466,0,549590,0,0,25686685,0,0,0,0,0,0,0,0
Chile,CHL,2022-04-16,7946478,0,549590,0,0,25686703,0,0,0,0,0,0,0,0
Chile,CHL,2022-04-17,7946481,0,549590,0,0,25686720,0,0,0,0,0,0,0,0
Chile,CHL,2022-04-18,7948072,0,549598,0,0,25690277,0,0,0,0,0,0,0,0
Chile,CHL,2022-04-19,7949375,0,549604,0,0,25693378,0,0,0,0,0,0,0,0
Chile,CHL,2022-04-20,7950530,0,549614,0,0,25696541,0,0,0,0,0,0,0,0
Chile,CHL,2022-04-21,7951518,0,549624,0,0,25699395,0,0,0,0,0,0,0,0
Chile,CHL,2022-04-22,7952592,0,549628,0,0,25702972,0,0,0,0,0,0,0,0
Chile,CHL,2022-04-23,7952765,0,549628,0,0,25703622,0,0,0,0,0,0,0,0
